Month,Year,Postcode,# of Bonds 
December,2018,2049,77
December,2018,2050,62
December,2018,2060,162
December,2018,2061,48
December,2018,2062,37
December,2018,2063,6
December,2018,2064,31
December,2018,2065,171
December,2018,2066,111
December,2018,2067,143
December,2018,2068,42
December,2018,2069,22
December,2018,2070,41
December,2018,2071,37
December,2018,2072,30
December,2018,2073,53
December,2018,2074,48
December,2018,2075,29
December,2018,2076,39
December,2018,2077,196
December,2018,2079,13
December,2018,2080,1
December,2018,2081,7
December,2018,2082,2
December,2018,2083,3
December,2018,2084,2
December,2018,2085,11
December,2018,2086,14
December,2018,2087,22
December,2018,2088,97
December,2018,2089,79
December,2018,2090,70
December,2018,2092,12
December,2018,2093,73
December,2018,2094,18
December,2018,2095,85
December,2018,2096,53
December,2018,2097,45
December,2018,2099,165
December,2018,2100,34
December,2018,2101,43
December,2018,2102,12
December,2018,2103,27
December,2018,2104,4
December,2018,2106,14
December,2018,2107,28
December,2018,2108,4
December,2018,2110,14
December,2018,2111,54
December,2018,2112,148
December,2018,2113,169
December,2018,2114,120
December,2018,2115,33
December,2018,2116,19
December,2018,2117,55
December,2018,2118,100
December,2018,2119,13
December,2018,2120,50
December,2018,2121,158
December,2018,2122,117
December,2018,2125,7
December,2018,2126,24
December,2018,2127,246
December,2018,2128,18
December,2018,2130,51
December,2018,2131,95
December,2018,2132,27
December,2018,2133,28
December,2018,2134,131
December,2018,2135,138
December,2018,2136,18
December,2018,2137,107
December,2018,2138,114
December,2018,2140,149
December,2018,2141,119
December,2018,2142,111
December,2018,2143,22
December,2018,2144,156
December,2018,2145,291
December,2018,2146,55
December,2018,2147,75
December,2018,2148,247
December,2018,2150,294
December,2018,2151,74
December,2018,2152,45
December,2018,2153,118
December,2018,2154,150
December,2018,2155,156
December,2018,2156,9
December,2018,2157,5
December,2018,2158,9
December,2018,2159,1
December,2018,2160,134
December,2018,2161,94
December,2018,2162,50
December,2018,2163,24
December,2018,2164,47
December,2018,2165,156
December,2018,2166,136
December,2018,2167,31
December,2018,2168,76
December,2018,2170,407
December,2018,2171,49
December,2018,2172,2
December,2018,2173,38
December,2018,2174,40
December,2018,2175,3
December,2018,2176,51
December,2018,2177,16
December,2018,2178,4
December,2018,2179,25
December,2018,2190,42
December,2018,2191,18
December,2018,2192,39
December,2018,2193,80
December,2018,2194,134
December,2018,2195,119
December,2018,2196,77
December,2018,2197,27
December,2018,2198,20
December,2018,2199,45
December,2018,2200,175
December,2018,2203,114
December,2018,2204,98
December,2018,2205,160
December,2018,2206,39
December,2018,2207,51
December,2018,2208,22
December,2018,2209,35
December,2018,2210,74
December,2018,2211,27
December,2018,2212,37
December,2018,2213,40
December,2018,2214,3
December,2018,2216,127
December,2018,2217,116
December,2018,2218,47
December,2018,2219,50
December,2018,2220,161
December,2018,2221,26
December,2018,2222,46
December,2018,2223,41
December,2018,2224,31
December,2018,2225,4
December,2018,2226,19
December,2018,2227,36
December,2018,2228,57
December,2018,2229,68
December,2018,2230,139
December,2018,2231,2
December,2018,2232,80
December,2018,2233,21
December,2018,2234,28
December,2018,2250,201
December,2018,2251,64
December,2018,2256,56
December,2018,2257,94
December,2018,2258,12
December,2018,2259,190
December,2018,2260,52
December,2018,2261,146
December,2018,2262,49
December,2018,2263,91
December,2018,2264,32
December,2018,2265,15
December,2018,2267,5
December,2018,2280,51
December,2018,2281,23
December,2018,2282,21
December,2018,2283,50
December,2018,2284,22
December,2018,2285,71
December,2018,2286,11
December,2018,2287,118
December,2018,2289,50
December,2018,2290,65
December,2018,2291,48
December,2018,2292,17
December,2018,2293,22
December,2018,2294,7
December,2018,2295,22
December,2018,2296,15
December,2018,2297,9
December,2018,2298,55
December,2018,2299,58
December,2018,2300,107
December,2018,2302,7
December,2018,2303,34
December,2018,2304,69
December,2018,2305,33
December,2018,2306,7
December,2018,2307,22
December,2018,2311,1
December,2018,2312,4
December,2018,2315,46
December,2018,2316,6
December,2018,2317,18
December,2018,2318,19
December,2018,2319,18
December,2018,2320,79
December,2018,2321,28
December,2018,2322,64
December,2018,2323,54
December,2018,2324,56
December,2018,2325,55
December,2018,2326,9
December,2018,2327,20
December,2018,2328,5
December,2018,2329,1
December,2018,2330,54
December,2018,2333,92
December,2018,2334,4
December,2018,2335,25
December,2018,2336,6
December,2018,2337,16
December,2018,2338,3
December,2018,2339,1
December,2018,2340,194
December,2018,2341,2
December,2018,2342,1
December,2018,2343,9
December,2018,2346,8
December,2018,2347,4
December,2018,2350,104
December,2018,2352,4
December,2018,2354,2
December,2018,2355,1
December,2018,2356,2
December,2018,2357,6
December,2018,2358,8
December,2018,2360,46
December,2018,2361,2
December,2018,2365,8
December,2018,2370,30
December,2018,2372,9
December,2018,2380,44
December,2018,2381,1
December,2018,2382,7
December,2018,2387,1
December,2018,2388,4
December,2018,2390,35
December,2018,2395,1
December,2018,2396,2
December,2018,2399,1
December,2018,2400,52
December,2018,2402,4
December,2018,2404,2
December,2018,2406,2
December,2018,2420,10
December,2018,2421,2
December,2018,2422,9
December,2018,2423,3
December,2018,2426,1
December,2018,2427,12
December,2018,2428,57
December,2018,2429,12
December,2018,2430,77
December,2018,2431,13
December,2018,2439,4
December,2018,2440,38
December,2018,2441,6
December,2018,2443,18
December,2018,2444,196
December,2018,2445,11
December,2018,2446,25
December,2018,2447,9
December,2018,2448,25
December,2018,2449,4
December,2018,2450,156
December,2018,2452,33
December,2018,2453,4
December,2018,2454,16
December,2018,2455,10
December,2018,2456,36
December,2018,2460,71
December,2018,2462,3
December,2018,2463,9
December,2018,2464,23
December,2018,2465,1
December,2018,2466,21
December,2018,2470,32
December,2018,2471,5
December,2018,2472,3
December,2018,2473,6
December,2018,2474,10
December,2018,2475,1
December,2018,2476,3
December,2018,2477,22
December,2018,2478,69
December,2018,2479,13
December,2018,2480,90
December,2018,2481,39
December,2018,2482,14
December,2018,2483,27
December,2018,2484,34
December,2018,2485,52
December,2018,2486,39
December,2018,2487,47
December,2018,2488,8
December,2018,2489,16
December,2018,2490,1
December,2018,2500,257
December,2018,2502,26
December,2018,2505,16
December,2018,2506,10
December,2018,2508,15
December,2018,2515,31
December,2018,2516,18
December,2018,2517,19
December,2018,2518,48
December,2018,2519,38
December,2018,2525,25
December,2018,2526,18
December,2018,2527,33
December,2018,2528,41
December,2018,2529,83
December,2018,2530,41
December,2018,2533,28
December,2018,2534,11
December,2018,2535,13
December,2018,2536,53
December,2018,2537,26
December,2018,2538,4
December,2018,2539,38
December,2018,2540,114
December,2018,2541,93
December,2018,2546,20
December,2018,2548,20
December,2018,2549,4
December,2018,2550,30
December,2018,2551,8
December,2018,2556,6
December,2018,2557,45
December,2018,2558,15
December,2018,2559,4
December,2018,2560,207
December,2018,2564,35
December,2018,2565,61
December,2018,2566,51
December,2018,2567,72
December,2018,2569,1
December,2018,2570,142
December,2018,2571,31
December,2018,2572,2
December,2018,2573,21
December,2018,2574,3
December,2018,2575,30
December,2018,2576,28
December,2018,2577,31
December,2018,2578,7
December,2018,2579,7
December,2018,2580,85
December,2018,2581,3
December,2018,2582,13
December,2018,2583,4
December,2018,2586,4
December,2018,2587,2
December,2018,2590,19
December,2018,2594,36
December,2018,2607,1
December,2018,2619,10
December,2018,2620,133
December,2018,2621,11
December,2018,2622,9
December,2018,2625,1
December,2018,2627,24
December,2018,2628,4
December,2018,2630,17
December,2018,2632,2
December,2018,2640,140
December,2018,2641,66
December,2018,2642,4
December,2018,2643,9
December,2018,2644,4
December,2018,2646,12
December,2018,2647,3
December,2018,2648,7
December,2018,2650,249
December,2018,2651,9
December,2018,2652,5
December,2018,2653,3
December,2018,2656,1
December,2018,2658,4
December,2018,2659,1
December,2018,2660,3
December,2018,2663,10
December,2018,2665,2
December,2018,2666,10
December,2018,2668,1
December,2018,2671,11
December,2018,2672,4
December,2018,2675,6
December,2018,2680,72
December,2018,2681,3
December,2018,2700,10
December,2018,2701,5
December,2018,2705,23
December,2018,2706,3
December,2018,2707,1
December,2018,2710,27
December,2018,2711,5
December,2018,2712,2
December,2018,2713,6
December,2018,2714,4
December,2018,2715,5
December,2018,2716,1
December,2018,2717,1
December,2018,2720,19
December,2018,2729,3
December,2018,2730,1
December,2018,2731,16
December,2018,2732,5
December,2018,2733,2
December,2018,2736,1
December,2018,2738,3
December,2018,2739,10
December,2018,2745,62
December,2018,2747,171
December,2018,2748,4
December,2018,2749,36
December,2018,2750,204
December,2018,2752,3
December,2018,2753,50
December,2018,2754,12
December,2018,2756,87
December,2018,2757,1
December,2018,2758,5
December,2018,2759,41
December,2018,2760,124
December,2018,2761,59
December,2018,2762,80
December,2018,2763,89
December,2018,2765,79
December,2018,2766,31
December,2018,2767,49
December,2018,2768,49
December,2018,2769,40
December,2018,2770,146
December,2018,2773,8
December,2018,2774,17
December,2018,2775,4
December,2018,2776,10
December,2018,2777,17
December,2018,2778,1
December,2018,2779,10
December,2018,2780,51
December,2018,2782,10
December,2018,2783,11
December,2018,2784,2
December,2018,2785,9
December,2018,2786,1
December,2018,2787,9
December,2018,2790,44
December,2018,2794,25
December,2018,2795,194
December,2018,2798,7
December,2018,2799,10
December,2018,2800,171
December,2018,2804,5
December,2018,2806,3
December,2018,2808,1
December,2018,2810,4
December,2018,2818,1
December,2018,2820,31
December,2018,2821,20
December,2018,2823,5
December,2018,2824,9
December,2018,2825,4
December,2018,2827,9
December,2018,2828,1
December,2018,2829,14
December,2018,2830,150
December,2018,2831,3
December,2018,2832,7
December,2018,2834,7
December,2018,2835,20
December,2018,2836,2
December,2018,2839,3
December,2018,2840,11
December,2018,2843,3
December,2018,2844,2
December,2018,2845,7
December,2018,2847,2
December,2018,2848,3
December,2018,2849,2
December,2018,2850,80
December,2018,2852,7
December,2018,2864,1
December,2018,2866,4
December,2018,2868,1
December,2018,2869,2
December,2018,2870,40
December,2018,2871,19
December,2018,2873,1
December,2018,2875,2
December,2018,2877,4
December,2018,2878,2
December,2018,2880,53
December,2019,2000,353
December,2019,2007,146
December,2019,2008,295
December,2019,2009,85
December,2019,2010,257
December,2019,2011,218
December,2019,2015,72
December,2019,2016,173
December,2019,2017,322
December,2019,2018,106
December,2019,2019,56
December,2019,2020,166
December,2019,2021,111
December,2019,2022,94
December,2019,2023,35
December,2019,2024,34
December,2019,2025,39
December,2019,2026,202
December,2019,2027,60
December,2019,2028,28
December,2019,2029,49
December,2019,2030,28
December,2019,2031,192
December,2019,2032,86
December,2019,2033,67
December,2019,2034,91
December,2019,2035,120
December,2019,2036,142
December,2019,2037,163
December,2019,2038,46
December,2019,2039,46
December,2019,2040,83
December,2019,2041,56
December,2019,2042,160
December,2019,2043,72
December,2019,2044,53
December,2019,2045,7
December,2019,2046,94
December,2019,2047,60
December,2019,2048,51
December,2019,2049,65
December,2019,2050,81
December,2019,2060,132
December,2019,2061,48
December,2019,2062,46
December,2019,2063,21
December,2019,2064,47
December,2019,2065,253
December,2019,2066,121
December,2019,2067,151
December,2019,2068,40
December,2019,2069,36
December,2019,2070,33
December,2019,2071,32
December,2019,2072,31
December,2019,2073,37
December,2019,2074,31
December,2019,2075,40
December,2019,2076,49
December,2019,2077,196
December,2019,2079,17
December,2019,2080,1
December,2019,2081,7
December,2019,2082,12
December,2019,2083,2
December,2019,2084,6
December,2019,2085,9
December,2019,2086,20
December,2019,2087,25
December,2019,2088,104
December,2019,2089,93
December,2019,2090,68
December,2019,2092,8
December,2019,2093,59
December,2019,2094,19
December,2019,2095,90
December,2019,2096,57
December,2019,2097,41
December,2019,2099,161
December,2019,2100,34
December,2019,2101,55
December,2019,2102,14
December,2019,2103,24
December,2019,2104,3
December,2019,2105,2
December,2019,2106,22
December,2019,2107,18
December,2019,2110,15
December,2019,2111,73
December,2019,2112,144
December,2019,2113,148
December,2019,2114,100
December,2019,2115,28
December,2019,2116,27
December,2019,2117,56
December,2019,2118,83
December,2019,2119,16
December,2019,2120,36
December,2019,2121,178
December,2019,2122,105
December,2019,2125,15
December,2019,2126,31
December,2019,2127,222
December,2019,2128,12
December,2019,2130,41
